location.place,location.region,location.country,location.lat,location.lon,current.last_updated_epoch,current.temp_c,current.is_day,current.wind_mph,current.wind_degree,current.pressure_mb,current.precip_mm,current.humidity,current.cloud,current.feelslike_c
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631721600,31.6,0,16.3,279,1006,0,49,15,34
Mumbai,Maharashtra,India,18.98,72.83,1631788200,29,1,15,220,1004,0,70,75,33.2
Chennai,Tamil Nadu,India,13.08,80.28,1631788200,33,1,9.4,110,1003,0,67,50,39.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631788200,34.9,1,15.9,275,1005,0,37,24,37
Mumbai,Maharashtra,India,18.98,72.83,1631791800,30,1,17.4,230,1004,0.1,75,50,35.5
Chennai,Tamil Nadu,India,13.08,80.28,1631791800,33,1,9.4,130,1003,0,67,25,40.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631791800,35.1,1,16.3,277,1004,0,36,21,37
Mumbai,Maharashtra,India,18.98,72.83,1631795400,29,1,11.9,210,1004,0,79,50,33.4
Chennai,Tamil Nadu,India,13.08,80.28,1631795400,32,0,9.4,130,1003,0,71,25,38.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631795400,34.5,1,16.3,278,1004,0,36,31,36
Mumbai,Maharashtra,India,18.98,72.83,1631799000,29,0,10.5,200,1004,0,79,50,33.7
Chennai,Tamil Nadu,India,13.08,80.28,1631799000,31,0,9.4,140,1004,0,71,25,36.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631799000,34.1,0,16.6,284,1004,0,38,17,35.8
Mumbai,Maharashtra,India,18.98,72.83,1631802600,28,0,6.9,220,1005,0,84,50,31.7
Chennai,Tamil Nadu,India,13.08,80.28,1631802600,31,0,5.6,150,1005,0,71,25,36.9
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631802600,32.7,0,18.8,288,1004,0,42,23,34.4
Mumbai,Maharashtra,India,18.98,72.83,1631806200,28,0,8.1,210,1006,0.1,84,50,32.2
Chennai,Tamil Nadu,India,13.08,80.28,1631806200,30,0,3.8,330,1006,0,75,50,35.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631806200,30.6,0,15.9,292,1005,0,50,21,32.4
Mumbai,Maharashtra,India,18.98,72.83,1631809800,28,0,6.9,220,1006,0.1,84,50,32.3
Chennai,Tamil Nadu,India,13.08,80.28,1631809800,30,0,4.3,200,1006,0,75,50,36.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631809800,30,0,13.4,289,1006,0,52,22,31.8
Mumbai,Maharashtra,India,18.98,72.83,1631813400,28,0,6.9,220,1006,0.3,84,50,32.4
Chennai,Tamil Nadu,India,13.08,80.28,1631813400,30,0,3.8,200,1006,0.1,79,50,36.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631813400,29.8,0,13.9,280,1007,0,54,21,31.8
Mumbai,Maharashtra,India,18.98,72.83,1631817000,28,0,6.9,200,1006,0,84,50,32.7
Chennai,Tamil Nadu,India,13.08,80.28,1631817000,30,0,5.6,200,1006,1,79,50,36.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631817000,26.6,0,15.7,266,1007,0,68,18,28.4
Mumbai,Maharashtra,India,18.98,72.83,1631853900,29,1,11.9,230,1008,0.1,79,50,34.5
Chennai,Tamil Nadu,India,13.08,80.28,1631853900,33,1,9.4,240,1007,0.1,63,50,43.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631853900,25.6,1,14.3,270,1008,0,69,15,27.2
Mumbai,Maharashtra,India,18.98,72.83,1631861100,30,1,13.6,220,1007,0.1,75,50,35.4
Chennai,Tamil Nadu,India,13.08,80.28,1631861100,35,1,5.6,260,1005,0.1,60,50,46
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631861100,29.4,1,13.2,276,1009,0,52,13,30.9
Mumbai,Maharashtra,India,18.98,72.83,1631861100,30,1,13.6,220,1007,0.1,75,50,35.4
Chennai,Tamil Nadu,India,13.08,80.28,1631861100,35,1,5.6,260,1005,0.1,60,50,46
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631861100,29.4,1,13.2,276,1009,0,52,13,30.9
Mumbai,Maharashtra,India,18.98,72.83,1631864700,30,1,11.9,220,1006,0.1,75,50,34.8
Chennai,Tamil Nadu,India,13.08,80.28,1631864700,36,1,5.6,270,1004,0.1,53,50,47.6
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631864700,31.2,1,13,279,1008,0,46,13,32.7
Mumbai,Maharashtra,India,18.98,72.83,1631868300,30,1,11.9,210,1006,0.2,75,50,34.4
Chennai,Tamil Nadu,India,13.08,80.28,1631868300,37,1,5.6,270,1003,0.5,51,50,50.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631868300,33.7,1,12.3,281,1007,0,41,34,35.8
Mumbai,Maharashtra,India,18.98,72.83,1631871900,30,1,8.1,220,1005,0,70,50,34.2
Chennai,Tamil Nadu,India,13.08,80.28,1631871900,33,1,16.1,50,1003,0,71,75,39.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631871900,34.8,1,12.5,284,1006,0,38,25,37
Mumbai,Maharashtra,India,18.98,72.83,1631875500,30,1,9.4,210,1004,0,70,50,34.2
Chennai,Tamil Nadu,India,13.08,80.28,1631875500,30,1,9.4,130,1002,0,66,75,33.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631875500,37.7,1,12.8,285,1005,0,34,14,41.2
Mumbai,Maharashtra,India,18.98,72.83,1631880900,29,1,9.4,230,1005,0,75,75,32.2
Chennai,Tamil Nadu,India,13.08,80.28,1631880900,31,1,6.9,160,1003,0,71,75,36.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631880900,35.9,1,12.5,286,1003,0,32,47,37.2
Mumbai,Maharashtra,India,18.98,72.83,1631882700,29,1,11.9,240,1005,0,79,50,32.2
Chennai,Tamil Nadu,India,13.08,80.28,1631882700,30,0,9.4,170,1003,0,79,75,33.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631882700,36,0,13.2,286,1003,0,30,63,37
Mumbai,Maharashtra,India,18.98,72.83,1631886300,29,0,11.9,210,1005,0,75,50,32.4
Chennai,Tamil Nadu,India,13.08,80.28,1631886300,30,0,9.4,160,1004,0,79,75,34.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631886300,35.7,0,14.5,292,1003,0,31,56,36.7
Mumbai,Maharashtra,India,18.98,72.83,1631893500,28,0,8.1,220,1007,0,84,50,31.6
Chennai,Tamil Nadu,India,13.08,80.28,1631893500,30,0,0,155,1006,0,79,50,35.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631893500,32.7,0,13.9,283,1005,0,38,21,33.6
Mumbai,Maharashtra,India,18.98,72.83,1631894400,28,0,6.9,210,1007,0,84,50,31.9
Chennai,Tamil Nadu,India,13.08,80.28,1631898900,30,0,5.6,270,1007,0,84,75,35.9
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631898900,31.8,0,16.6,276,1006,0,44,11,33.4
Mumbai,Maharashtra,India,18.98,72.83,1631900700,28,0,6.9,220,1007,0.1,84,50,32
Chennai,Tamil Nadu,India,13.08,80.28,1631900700,29,0,10.5,280,1008,0,66,75,33.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631900700,30.2,0,16.6,279,1007,0,49,7,31.7
Mumbai,Maharashtra,India,18.98,72.83,1631904300,28,0,4.3,200,1007,0,84,50,32.3
Chennai,Tamil Nadu,India,13.08,80.28,1631904300,27,0,9.4,230,1007,0.1,74,75,29.9
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631904300,27,0,13.4,275,1008,0,63,10,28.6
Mumbai,Maharashtra,India,18.98,72.83,1631963700,30,1,11.9,220,1006,0,79,75,36.1
Chennai,Tamil Nadu,India,13.08,80.28,1631963700,33,1,6.9,160,1004,0,67,50,40.1
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631963700,37.6,1,7.8,287,1006,0,31,9,39.8
Mumbai,Maharashtra,India,18.98,72.83,1631970900,29,0,12.5,230,1007,0,79,75,33.7
Chennai,Tamil Nadu,India,13.08,80.28,1631970900,31,0,8.1,150,1006,0,75,50,36.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631970900,36.1,0,8.1,284,1004,0,28,46,36.4
Mumbai,Maharashtra,India,18.98,72.83,1631974500,28,0,9.4,220,1007,0.1,84,75,31.7
Chennai,Tamil Nadu,India,13.08,80.28,1631974500,30,0,5.6,180,1007,0,79,25,34.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631974500,36,0,8.5,283,1004,0,28,51,36.2
Mumbai,Maharashtra,India,18.98,72.83,1631978100,29,0,10.5,230,1008,0,79,75,34.1
Chennai,Tamil Nadu,India,13.08,80.28,1631978100,30,0,5.6,150,1008,0,79,25,35.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631978100,35.2,0,9.8,294,1005,0,29,57,35.5
Mumbai,Maharashtra,India,18.98,72.83,1631981700,28,0,9.4,230,1009,0.2,84,50,32.5
Chennai,Tamil Nadu,India,13.08,80.28,1631981700,30,0,6.9,170,1008,0,79,25,35.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631981700,33.3,0,11.9,329,1006,0,35,50,33.8
Mumbai,Maharashtra,India,18.98,72.83,1631985300,28,0,8.1,210,1009,0.2,89,50,32.6
Chennai,Tamil Nadu,India,13.08,80.28,1631985300,29,0,6.9,180,1009,0,84,0,33.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631985300,32.3,0,12.1,331,1008,0,38,47,33
Mumbai,Maharashtra,India,18.98,72.83,1631988900,28,0,6.9,220,1009,0.4,89,50,32.6
Chennai,Tamil Nadu,India,13.08,80.28,1631988900,29,0,5.6,200,1009,0,84,25,33.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1631988900,31.6,0,10.1,322,1008,0,41,27,32.5
Mumbai,Maharashtra,India,18.98,72.83,1632031200,31,1,13.6,230,1010,0,71,50,40.1
Chennai,Tamil Nadu,India,13.08,80.28,1632031200,35,1,5.6,280,1008,0,53,25,45.6
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632031200,29.9,1,8.3,280,1012,0,51,12,31.5
Mumbai,Maharashtra,India,18.98,72.83,1632034800,31,1,12.5,230,1009,0.1,75,50,39.7
Chennai,Tamil Nadu,India,13.08,80.28,1632034800,35,1,5.6,250,1007,0,56,50,44.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632034800,31,1,6.5,285,1011,0,47,16,32.5
Mumbai,Maharashtra,India,18.98,72.83,1632038400,31,1,11.9,220,1009,0,75,50,39.3
Chennai,Tamil Nadu,India,13.08,80.28,1632038400,36,1,3.8,160,1006,0,50,50,47.1
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632038400,33.1,1,5.6,284,1010,0,42,43,35.1
Mumbai,Maharashtra,India,18.98,72.83,1632042000,30,1,10.5,260,1008,0.1,79,75,36.3
Chennai,Tamil Nadu,India,13.08,80.28,1632042000,34,1,10.5,150,1006,0,63,50,41.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632042000,34.3,1,5.4,278,1009,0,39,24,36.3
Mumbai,Maharashtra,India,18.98,72.83,1632049200,27,1,9.4,240,1008,0.2,94,75,29.8
Chennai,Tamil Nadu,India,13.08,80.28,1632053700,32,1,5.6,190,1006,0,67,25,38.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632053700,35.8,1,6.7,271,1006,0,32,64,37.1
Mumbai,Maharashtra,India,18.98,72.83,1632052800,27,0,8.1,220,1008,0,94,75,29.8
Chennai,Tamil Nadu,India,13.08,80.28,1632052800,31,0,6.9,160,1006,0,75,25,36.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632052800,36,0,6.9,270,1005,0,31,89,37
Mumbai,Maharashtra,India,18.98,72.83,1632056400,27,0,6.9,160,1009,0.1,94,75,29.9
Chennai,Tamil Nadu,India,13.08,80.28,1632056400,31,0,4.3,160,1007,0,75,25,36.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632056400,35.9,0,7.4,273,1005,0,30,44,36.8
Mumbai,Maharashtra,India,18.98,72.83,1632060000,27,0,4.3,180,1009,0,94,75,30.2
Chennai,Tamil Nadu,India,13.08,80.28,1632060000,30,0,8.1,200,1008,0,79,50,35.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632060000,35.3,0,8.9,284,1006,0,31,45,36.1
Mumbai,Maharashtra,India,18.98,72.83,1632067200,27,0,0,0,1010,0.8,94,100,30.7
Chennai,Tamil Nadu,India,13.08,80.28,1632067200,30,0,6.9,170,1009,0,79,50,36.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632067200,31.9,0,12.5,335,1008,0,42,44,33.1
Mumbai,Maharashtra,India,18.98,72.83,1632067200,27,0,0,0,1010,0.8,94,100,30.7
Chennai,Tamil Nadu,India,13.08,80.28,1632067200,30,0,6.9,170,1009,0,79,50,36.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632067200,31.9,0,12.5,335,1008,0,42,44,33.1
Mumbai,Maharashtra,India,18.98,72.83,1632070800,27,0,5.6,100,1010,2.5,94,75,30.8
Chennai,Tamil Nadu,India,13.08,80.28,1632070800,30,0,6.9,200,1009,0,79,50,36.1
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632070800,31.5,0,9.6,335,1009,0,43,30,32.6
Mumbai,Maharashtra,India,18.98,72.83,1632113100,27,1,5.6,160,1010,0.1,94,75,30.8
Chennai,Tamil Nadu,India,13.08,80.28,1632113100,32,1,6.9,270,1010,0,59,25,40.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632113100,26.6,1,9.8,275,1011,0,69,18,28.5
Mumbai,Maharashtra,India,18.98,72.83,1632199500,28,1,8.1,270,1009,1,94,75,32.9
Chennai,Tamil Nadu,India,13.08,80.28,1632199500,32,1,11.9,280,1008,0,59,25,40.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632199500,26.2,1,14.1,270,1010,0,71,32,28.1
Mumbai,Maharashtra,India,18.98,72.83,1632210300,28,1,13.6,260,1007,0.6,89,75,31.7
Chennai,Tamil Nadu,India,13.08,80.28,1632210300,36,1,6.9,280,1005,0,50,50,46.6
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632210300,30.6,1,11.2,289,1009,0,52,56,32.8
Mumbai,Maharashtra,India,18.98,72.83,1632367800,27,1,3.8,150,1007,0.2,94,75,30.4
Chennai,Tamil Nadu,India,13.08,80.28,1632367800,28,1,3.8,230,1007,0.1,79,75,31.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632367800,24.7,1,12.3,265,1007,0.1,76,59,26.5
Mumbai,Maharashtra,India,18.98,72.83,1632371400,28,1,0,152,1007,0,89,75,32.3
Chennai,Tamil Nadu,India,13.08,80.28,1632371400,28,1,3.8,250,1007,0,84,75,30.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632371400,25.5,1,13.6,268,1008,0,72,53,27.3
Mumbai,Maharashtra,India,18.98,72.83,1632372300,28,1,4.3,280,1007,0,89,75,32.3
Chennai,Tamil Nadu,India,13.08,80.28,1632372300,28,1,4.3,250,1006,0,84,75,30.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632372300,25.5,1,13.6,268,1008,0,72,53,27.3
Mumbai,Maharashtra,India,18.98,72.83,1632375000,29,1,4.3,320,1007,0.6,84,75,34.1
Chennai,Tamil Nadu,India,13.08,80.28,1632375000,29,1,5.6,260,1007,0.4,79,75,31.9
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632375000,26.3,1,13.9,278,1009,0.1,68,77,28
Mumbai,Maharashtra,India,18.98,72.83,1632375900,29,1,4.3,140,1007,0.6,84,75,34.1
Chennai,Tamil Nadu,India,13.08,80.28,1632375900,30,1,5.6,260,1006,0.4,79,75,33.9
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632375900,26.3,1,13.9,278,1009,0.1,68,77,28
Mumbai,Maharashtra,India,18.98,72.83,1632378600,30,1,8.1,260,1007,0,79,75,36.2
Chennai,Tamil Nadu,India,13.08,80.28,1632378600,30,1,3.8,280,1006,0,75,75,32.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632378600,27.1,1,13.6,284,1009,0,65,52,28.9
Mumbai,Maharashtra,India,18.98,72.83,1632379500,30,1,9.4,250,1007,0,75,75,36.2
Chennai,Tamil Nadu,India,13.08,80.28,1632379500,31,1,5.6,280,1006,0,71,75,34.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632379500,27.1,1,13.6,284,1009,0,65,52,28.9
Mumbai,Maharashtra,India,18.98,72.83,1632382200,30,1,9.4,290,1006,0.2,70,75,35.5
Chennai,Tamil Nadu,India,13.08,80.28,1632382200,32,1,6.9,250,1006,0.2,67,75,36
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632382200,28,1,13,289,1009,0,60,48,29.8
Mumbai,Maharashtra,India,18.98,72.83,1632383100,30,1,10.5,240,1006,0.2,75,75,35.5
Chennai,Tamil Nadu,India,13.08,80.28,1632383100,32,1,5.6,280,1005,0.2,63,75,36
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632383100,28,1,13,289,1009,0,60,48,29.8
Mumbai,Maharashtra,India,18.98,72.83,1632385800,30,1,11.9,250,1005,0,79,75,34.9
Chennai,Tamil Nadu,India,13.08,80.28,1632385800,33,1,3.8,260,1005,0,59,75,37.9
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632385800,30,1,12.8,291,1008,0,55,69,32.3
Mumbai,Maharashtra,India,18.98,72.83,1632389400,30,1,12.5,260,1005,0.1,70,75,34.2
Chennai,Tamil Nadu,India,13.08,80.28,1632389400,33,1,6.9,300,1004,0.1,59,75,38.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632389400,30.9,1,12.1,297,1007,0,52,44,33.3
Mumbai,Maharashtra,India,18.98,72.83,1632390300,30,1,9.4,260,1005,0.1,70,75,34.2
Chennai,Tamil Nadu,India,13.08,80.28,1632390300,33,1,3.8,300,1004,0.1,56,75,38.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632390300,30.9,1,12.1,297,1007,0,52,44,33.3
Mumbai,Maharashtra,India,18.98,72.83,1632393000,29,1,8.1,260,1004,0,75,75,32
Chennai,Tamil Nadu,India,13.08,80.28,1632393000,33,1,3.8,300,1004,0.3,59,75,39.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632393000,31.2,1,12.3,291,1005,0,50,91,33.4
Mumbai,Maharashtra,India,18.98,72.83,1632393900,30,1,11.9,260,1004,0,75,75,33.9
Chennai,Tamil Nadu,India,13.08,80.28,1632393900,33,1,3.8,300,1004,0.3,59,75,39.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632393900,31.2,1,12.3,291,1005,0,50,91,33.4
Mumbai,Maharashtra,India,18.98,72.83,1632395700,30,1,11.9,270,1004,0,79,75,33.9
Chennai,Tamil Nadu,India,13.08,80.28,1632396600,33,1,3.8,270,1004,1,59,50,40.6
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632396600,31.4,1,13,287,1004,0,48,85,33.5
Mumbai,Maharashtra,India,18.98,72.83,1632397500,30,1,9.4,280,1004,0.1,75,75,33.9
Chennai,Tamil Nadu,India,13.08,80.28,1632397500,33,1,3.8,290,1004,1,63,50,40.6
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632397500,31.4,1,13,287,1004,0,48,85,33.5
Mumbai,Maharashtra,India,18.98,72.83,1632401100,29,1,10.5,270,1005,0,79,75,32
Chennai,Tamil Nadu,India,13.08,80.28,1632401100,32,0,0,159,1004,0.3,63,25,38.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632401100,31.1,0,13.9,283,1004,0,49,55,33.1
Mumbai,Maharashtra,India,18.98,72.83,1632403800,29,0,9.4,270,1005,0,79,75,32.6
Chennai,Tamil Nadu,India,13.08,80.28,1632403800,31,0,0,0,1004,0.3,66,25,36.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632403800,31,0,13.4,280,1004,0,49,44,32.9
Mumbai,Maharashtra,India,18.98,72.83,1632464100,29,1,11.9,230,1008,0.1,79,75,34.5
Chennai,Tamil Nadu,India,13.08,80.28,1632464100,31,1,0,0,1007,0.1,71,75,35.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632464100,26.2,1,13,283,1010,0,69,34,27.9
Mumbai,Maharashtra,India,18.98,72.83,1632467700,29,1,9.4,230,1008,0,79,75,33.9
Chennai,Tamil Nadu,India,13.08,80.28,1632467700,32,1,0,0,1006,0,67,50,36.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632467700,27.7,1,12.5,283,1010,0,63,17,29.6
Mumbai,Maharashtra,India,18.98,72.83,1632474900,30,1,9.4,270,1006,0,70,50,35.6
Chennai,Tamil Nadu,India,13.08,80.28,1632474900,35,1,0,61,1004,0,56,50,42.1
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632474900,30.8,1,10.7,286,1009,0,54,53,33.4
Mumbai,Maharashtra,India,18.98,72.83,1632482100,30,1,11.9,250,1005,0,75,50,35.5
Chennai,Tamil Nadu,India,13.08,80.28,1632482100,31,1,6.9,80,1004,0,75,50,34
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632482100,32.3,1,10.5,293,1006,0,48,91,34.9
Mumbai,Maharashtra,India,18.98,72.83,1632498300,28,0,5.6,260,1008,0.1,79,50,31.8
Chennai,Tamil Nadu,India,13.08,80.28,1632498300,30,0,6.9,170,1007,0,75,25,36.1
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632498300,31.1,0,5.4,339,1005,0,49,46,33
Mumbai,Maharashtra,India,18.98,72.83,1632500100,28,0,5.6,280,1008,0.1,84,50,31.8
Chennai,Tamil Nadu,India,13.08,80.28,1632500100,30,0,4.3,180,1007,0,75,25,36.1
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632500100,31.1,0,5.4,339,1005,0,49,46,33
Mumbai,Maharashtra,India,18.98,72.83,1632503700,28,0,4.3,260,1008,0.1,84,50,32
Chennai,Tamil Nadu,India,13.08,80.28,1632503700,30,0,5.6,180,1007,0,75,25,36.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632503700,30.5,0,4.7,307,1007,0,51,43,32.4
Mumbai,Maharashtra,India,18.98,72.83,1632564000,30,1,9.4,260,1005,0,75,75,35.4
Chennai,Tamil Nadu,India,13.08,80.28,1632564000,33,1,8.1,90,1003,0,63,50,41.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632564000,34.7,1,13.4,299,1005,0,41,31,37.6
Mumbai,Maharashtra,India,18.98,72.83,1632572100,29,1,11.9,260,1005,0,75,75,33.2
Chennai,Tamil Nadu,India,13.08,80.28,1632572100,31,1,4.3,200,1003,0.3,71,50,37
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632572100,33.4,1,13.4,306,1004,0.2,43,72,35.9
Mumbai,Maharashtra,India,18.98,72.83,1632571200,29,0,11.9,280,1006,0,75,75,33.2
Chennai,Tamil Nadu,India,13.08,80.28,1632571200,30,0,10.5,260,1004,0,70,75,34.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632571200,32.8,0,13,302,1004,0.1,45,82,35.2
Mumbai,Maharashtra,India,18.98,72.83,1632574800,29,0,8.1,250,1006,0,75,75,33.3
Chennai,Tamil Nadu,India,13.08,80.28,1632574800,30,0,3.8,240,1004,0.1,66,75,34.6
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632579300,32,0,12.8,298,1004,0.1,47,73,34.2
Mumbai,Maharashtra,India,18.98,72.83,1632578400,28,0,9.4,240,1007,0,79,75,31.5
Chennai,Tamil Nadu,India,13.08,80.28,1632578400,29,0,0,125,1005,0,75,50,32.9
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632578400,31,0,10.7,296,1005,0.5,50,80,33.2
Mumbai,Maharashtra,India,18.98,72.83,1632582000,28,0,9.4,270,1007,0.2,84,75,31.7
Chennai,Tamil Nadu,India,13.08,80.28,1632582000,29,0,3.8,300,1005,0.1,70,50,33.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632582000,30.8,0,10.5,311,1005,0,52,47,33.1
Mumbai,Maharashtra,India,18.98,72.83,1632585600,28,0,8.1,260,1008,0.1,89,50,31.8
Chennai,Tamil Nadu,India,13.08,80.28,1632585600,28,0,8.1,250,1005,0,74,50,31.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632585600,30,0,9.2,303,1006,0,55,35,32.2
Mumbai,Maharashtra,India,18.98,72.83,1632631500,29,1,10.5,280,1007,0,79,75,34.4
Chennai,Tamil Nadu,India,13.08,80.28,1632628800,30,1,9.4,270,1005,0,75,75,35.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632628800,25.3,1,13.2,275,1007,0,72,46,27.1
Mumbai,Maharashtra,India,18.98,72.83,1632635100,29,1,9.4,260,1007,0.2,79,75,34.2
Chennai,Tamil Nadu,India,13.08,80.28,1632635100,31,1,9.4,280,1004,0,66,75,37
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632632400,26.9,1,13.6,286,1008,0,64,46,28.5
Mumbai,Maharashtra,India,18.98,72.83,1632638700,29,1,10.5,290,1006,0,79,75,33.9
Chennai,Tamil Nadu,India,13.08,80.28,1632636000,31,1,6.9,270,1003,0,71,100,36.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632636000,28.3,1,14.1,288,1008,0,58,26,30
Mumbai,Maharashtra,India,18.98,72.83,1632642300,29,1,9.4,280,1006,0.1,75,75,33.5
Chennai,Tamil Nadu,India,13.08,80.28,1632639600,31,1,6.9,270,1002,0,71,100,35.6
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632642300,29.8,1,13.2,291,1007,0,54,56,31.7
Mumbai,Maharashtra,India,18.98,72.83,1632653100,28,1,4.3,300,1004,0,79,75,31.2
Chennai,Tamil Nadu,India,13.08,80.28,1632653100,32,1,6.9,290,1000,0,63,100,36.9
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632650400,31.5,1,11.2,314,1004,0,51,100,34.2
Mumbai,Maharashtra,India,18.98,72.83,1632654000,29,1,3.8,300,1004,0.1,79,75,33.3
Chennai,Tamil Nadu,India,13.08,80.28,1632656700,32,1,6.9,260,1001,0,67,75,37.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632654000,31.5,1,11.6,312,1003,0.1,51,86,34.2
Mumbai,Maharashtra,India,18.98,72.83,1632660300,28,1,8.1,20,1004,0,84,75,31.2
Chennai,Tamil Nadu,India,13.08,80.28,1632660300,31,0,4.3,240,1001,0,71,50,35.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632657600,31.3,0,11.2,312,1002,0,51,73,33.9
Mumbai,Maharashtra,India,18.98,72.83,1632717900,27,1,4.3,80,1006,0,94,75,30.3
Chennai,Tamil Nadu,India,13.08,80.28,1632717900,31,1,13.6,280,1003,0,63,50,36.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632717900,24.9,1,17.4,264,1005,0,75,58,26.7
Mumbai,Maharashtra,India,18.98,72.83,1632721500,29,1,4.3,130,1005,0.5,84,75,34.4
Chennai,Tamil Nadu,India,13.08,80.28,1632721500,32,1,13.6,290,1003,0,59,75,38.1
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1632721500,25.4,1,18.3,267,1006,0,72,38,27.1
Mumbai,Maharashtra,India,18.98,72.83,1632725100,29,1,5.6,200,1005,0,79,75,34.3
Chennai,Tamil Nadu,India,13.08,80.28,1632725100,33,1,11.9,270,1002,0,59,75,38.8
